"N:\Web\site\cquiz\blocks\5117\","005.mp3",#2013-08-19 22:36:33#,8541,30902.365,-17.963,"?"
"N:\Web\site\cquiz\blocks\4302\","004.mp3",#2013-08-19 22:36:33#,103836,28008.206,-14.953,"?"
"N:\Web\site\cquiz\blocks\4308\","006.mp3",#2013-08-19 22:36:33#,50337,28388.143,-14.953,"?"
"N:\Web\site\cquiz\blocks\708\","003.mp3",#2013-08-19 22:36:33#,29439,30833.478,-11.943,"?"
"N:\Web\site\cquiz\blocks\5001\","002.mp3",#2013-08-19 22:36:33#,17318,30326.798,-8.932,"?"
"N:\Web\site\cquiz\blocks\68\","005.mp3",#2013-08-19 22:36:34#,40306,32387.228,-8.932,"?"
"N:\Web\site\cquiz\blocks\4548\","006.mp3",#2013-08-19 22:36:34#,79176,31670.272,-7.427,"?"
"N:\Web\site\cquiz\blocks\4715\","007.mp3",#2013-08-19 22:36:34#,139362,30838.784,-7.427,"?"
"N:\Web\site\cquiz\blocks\479\","004.mp3",#2013-08-19 22:36:34#,4362,31153.799,-5.922,"?"
"N:\Web\site\cquiz\blocks\4333\","005.mp3",#2013-08-19 22:36:34#,27585,28156.771,-2.912,"?"
"N:\Web\site\cquiz\blocks\4204\","008.mp3",#2013-08-19 22:36:34#,48666,29063.168,-1.407,"?"
"N:\Web\site\cquiz\blocks\4880\","004.mp3",#2013-08-19 22:36:34#,21080,30322.688,-1.407,"?"
"N:\Web\site\cquiz\blocks\700\","005.mp3",#2013-08-19 22:36:34#,54934,29493.641,.099,"?"
"N:\Web\site\cquiz\blocks\771\","010.mp3",#2013-08-19 22:36:34#,161514,31611.893,.099,"?"
"N:\Web\site\cquiz\blocks\4248\","002.mp3",#2013-08-19 22:36:34#,22334,31019.473,.944,"?"
"N:\Web\site\cquiz\blocks\4840\","003.mp3",#2013-08-19 22:36:34#,65384,31238.145,1.604,"?"
"N:\Web\site\cquiz\blocks\5115\","003.mp3",#2013-08-19 22:36:34#,31947,28918.201,1.604,"?"
"N:\Web\site\cquiz\blocks\5029\","002.mp3",#2013-08-19 22:36:34#,209579,30985.6,3.109,"?"
"N:\Web\site\cquiz\blocks\4884\","004.mp3",#2013-08-19 22:36:35#,81266,27852.8,4.614,"?"
"N:\Web\site\cquiz\blocks\4947\","007.mp3",#2013-08-19 22:36:35#,64366,32440.32,4.614,"?"
"N:\Web\site\cquiz\blocks\4995\","002.mp3",#2013-08-19 22:36:35#,81266,31601.664,4.224,"?"
"N:\Web\site\cquiz\blocks\971\","004.mp3",#2013-08-19 22:36:35#,119537,28129.28,-2.326,"?"
"N:\Web\site\cquiz\blocks\4251\","002.mp3",#2013-08-19 22:36:35#,31111,28401.794,4.689,"?"
"N:\Web\site\cquiz\blocks\4866\","004.mp3",#2013-08-19 22:36:35#,97149,28200.302,6.119,"?"
"N:\Web\site\cquiz\blocks\5023\","002.mp3",#2013-08-19 22:36:35#,49501,29047.554,8.309,"?"
"N:\Web\site\cquiz\blocks\5056\","002.mp3",#2013-08-19 22:36:35#,33619,30280.524,6.279,"?"
"N:\Web\site\cquiz\blocks\4399\","021.mp3",#2013-08-19 22:36:35#,146049,27922.944,9.895,"?"
"N:\Web\site\cquiz\blocks\4985\","005.mp3",#2013-08-19 22:36:35#,177396,28527.616,7.905,"?"
"N:\Web\site\cquiz\blocks\4292\","005.mp3",#2013-08-19 22:36:35#,115538,28025.503,-.67,"?"
"N:\Web\site\cquiz\blocks\4725\","018.mp3",#2013-08-19 22:36:35#,145632,28103.431,2.73,"?"
"N:\Web\site\cquiz\blocks\5061\","003.mp3",#2013-08-19 22:36:35#,54935,32326.588,8.92,"?"
"N:\Web\site\cquiz\blocks\5073\","003.mp3",#2013-08-19 22:36:35#,35709,29554.347,11.18,"?"
"N:\Web\site\cquiz\blocks\5108\","002.mp3",#2013-08-19 22:36:35#,119718,30583.766,12.14,"?"
"N:\Web\site\cquiz\blocks\4860\","003.mp3",#2013-08-19 22:36:35#,99656,31720.018,4.235,"?"
"N:\Web\site\cquiz\blocks\766\","023.mp3",#2013-08-19 22:36:35#,64966,30302.999,3.495,"?"
"N:\Web\site\cquiz\blocks\4205\","009.mp3",#2013-08-19 22:36:36#,160260,30150.529,15.15,"?"
"N:\Web\site\cquiz\blocks\4288\","005.mp3",#2013-08-19 22:36:36#,166111,31032.483,1.75,"?"
"N:\Web\site\cquiz\blocks\4321\","003.mp3",#2013-08-19 22:36:36#,52663,29189.726,-1.38,"?"
"N:\Web\site\cquiz\blocks\5076\","003.mp3",#2013-08-19 22:36:36#,73743,27581.69,12.69,"?"
"N:\Web\site\cquiz\blocks\4948\","012.mp3",#2013-08-19 22:36:36#,176797,27608.576,3.925,"?"
